0.0, 0.0
0.03142, 0.0377
0.06283, 0.07535
0.09425, 0.11296
0.12566, 0.15046
0.15708, 0.18785
0.1885, 0.22508
0.21991, 0.26211
0.25133, 0.29894
0.28274, 0.33551
0.31416, 0.37181
0.34558, 0.4078
0.37699, 0.44345
0.40841, 0.47874
0.43982, 0.51363
0.47124, 0.5481
0.50265, 0.58211
0.53407, 0.61565
0.56549, 0.64869
0.5969, 0.68118
0.62832, 0.71312
0.65973, 0.74447
0.69115, 0.77521
0.72257, 0.80533
0.75398, 0.83477
0.7854, 0.86354
0.81681, 0.8916
0.84823, 0.91894
0.87965, 0.94554
0.91106, 0.97136
0.94248, 0.9964
0.97389, 1.02063
1.00531, 1.04404
1.03673, 1.06661
1.06814, 1.08831
1.09956, 1.10915
1.13097, 1.1291
1.16239, 1.14814
1.19381, 1.16628
1.22522, 1.18348
1.25664, 1.19975
1.28805, 1.21506
1.31947, 1.22943
1.35088, 1.24282
1.3823, 1.25524
1.41372, 1.26668
1.44513, 1.27713
1.47655, 1.2866
1.50796, 1.29507
1.53938, 1.30254
1.5708, 1.30902
1.60221, 1.31449
1.63363, 1.31897
1.66504, 1.32245
1.69646, 1.32493
1.72788, 1.32643
1.75929, 1.32693
1.79071, 1.32645
1.82212, 1.325
1.85354, 1.32257
1.88496, 1.31918
1.91637, 1.31484
1.94779, 1.30956
1.9792, 1.30334
2.01062, 1.2962
2.04204, 1.28815
2.07345, 1.27921
2.10487, 1.26939
2.13628, 1.2587
2.1677, 1.24717
2.19911, 1.2348
2.23053, 1.22161
2.26195, 1.20763
2.29336, 1.19287
2.32478, 1.17735
2.35619, 1.1611
2.38761, 1.14413
2.41903, 1.12646
2.45044, 1.10813
2.48186, 1.08914
2.51327, 1.06954
2.54469, 1.04933
2.57611, 1.02855
2.60752, 1.00723
2.63894, 0.98538
2.67035, 0.96303
2.70177, 0.94022
2.73319, 0.91696
2.7646, 0.8933
2.79602, 0.86925
2.82743, 0.84485
2.85885, 0.82011
2.89027, 0.79508
2.92168, 0.76979
2.9531, 0.74425
2.98451, 0.71852
3.01593, 0.6926
3.04734, 0.66654
3.07876, 0.64036
3.11018, 0.6141
3.14159, 0.58779
3.17301, 0.56144
3.20442, 0.53512
3.23584, 0.50882
3.26726, 0.48259
3.29867, 0.45647
3.33009, 0.43048
3.3615, 0.40465
3.39292, 0.379
3.42434, 0.35358
3.45575, 0.32841
3.48717, 0.30351
3.51858, 0.27893
3.55, 0.25469
3.58142, 0.2308
3.61283, 0.20732
3.64425, 0.18426
3.67566, 0.16165
3.70708, 0.13951
3.7385, 0.11787
3.76991, 0.09676
3.80133, 0.0762
3.83274, 0.05623
3.86416, 0.03685
3.89557, 0.01811
3.92699, 0.0
3.95841, -0.01743
3.98982, -0.03417
4.02124, -0.0502
4.05265, -0.0655
4.08407, -0.08005
4.11549, -0.09383
4.1469, -0.10681
4.17832, -0.119
4.20973, -0.13036
4.24115, -0.1409
4.27257, -0.15058
4.30398, -0.15939
4.3354, -0.16733
4.36681, -0.17439
4.39823, -0.18054
4.42965, -0.18579
4.46106, -0.19012
4.49248, -0.19353
4.52389, -0.196
4.55531, -0.19753
4.58673, -0.19812
4.61814, -0.19777
4.64956, -0.19646
4.68097, -0.1942
4.71239, -0.19098
4.7438, -0.18681
4.77522, -0.18169
4.80664, -0.17561
4.83805, -0.16858
4.86947, -0.16061
4.90088, -0.15169
4.9323, -0.14184
4.96372, -0.13105
4.99513, -0.11935
5.02655, -0.10673
5.05796, -0.0932
5.08938, -0.07878
5.1208, -0.06348
5.15221, -0.0473
5.18363, -0.03026
5.21504, -0.01239
5.24646, 0.00633
5.27788, 0.02586
5.30929, 0.04618
5.34071, 0.06729
5.37212, 0.08916
5.40354, 0.11178
5.43496, 0.13512
5.46637, 0.15917
5.49779, 0.1839
5.5292, 0.20929
5.56062, 0.23533
5.59203, 0.26198
5.62345, 0.28923
5.65487, 0.31704
5.68628, 0.3454
5.7177, 0.37428
5.74911, 0.40365
5.78053, 0.43349
5.81195, 0.46377
5.84336, 0.49445
5.87478, 0.52553
5.90619, 0.55695
5.93761, 0.58871
5.96903, 0.62076
6.00044, 0.65308
6.03186, 0.68564
6.06327, 0.7184
6.09469, 0.75135
6.12611, 0.78445
6.15752, 0.81766
6.18894, 0.85096
6.22035, 0.8843
6.25177, 0.91769
6.28319, 0.95106
6.3146, 0.98439
6.34602, 1.01766
6.37743, 1.05082
6.40885, 1.08386
6.44026, 1.11672
6.47168, 1.14941
6.5031, 1.18187
6.53451, 1.21407
6.56593, 1.24599
6.59734, 1.2776
6.62876, 1.30886
6.66018, 1.33976
6.69159, 1.37024
6.72301, 1.40031
6.75442, 1.4299
6.78584, 1.45902
6.81726, 1.48763
6.84867, 1.51568
6.88009, 1.54318
6.9115, 1.57007
6.94292, 1.59635
6.97434, 1.62199
7.00575, 1.64696
7.03717, 1.67123
7.06858, 1.69479
7.1, 1.71762
7.13142, 1.73969
7.16283, 1.76097
7.19425, 1.78146
7.22566, 1.80113
7.25708, 1.81996
7.28849, 1.83794
7.31991, 1.85504
7.35133, 1.87126
7.38274, 1.88657
7.41416, 1.90096
7.44557, 1.91442
7.47699, 1.92694
7.50841, 1.93849
7.53982, 1.94908
7.57124, 1.9587
7.60265, 1.96732
7.63407, 1.97495
7.66549, 1.98158
7.6969, 1.98719
7.72832, 1.9918
7.75973, 1.99538
7.79115, 1.99795
7.82257, 1.99949
7.85398, 2.0
7.8854, 1.99949
7.91681, 1.99795
7.94823, 1.99538
7.97965, 1.9918
8.01106, 1.9872
8.04248, 1.98158
8.07389, 1.97495
8.10531, 1.96732
8.13672, 1.9587
8.16814, 1.94908
8.19956, 1.93849
8.23097, 1.92694
8.26239, 1.91442
8.2938, 1.90096
8.32522, 1.88657
8.35664, 1.87126
8.38805, 1.85504
8.41947, 1.83794
8.45088, 1.81997
8.4823, 1.80113
8.51372, 1.78146
8.54513, 1.76098
8.57655, 1.73969
8.60796, 1.71762
8.63938, 1.69479
8.6708, 1.67123
8.70221, 1.64696
8.73363, 1.62199
8.76504, 1.59636
8.79646, 1.57007
8.82788, 1.54317
8.85929, 1.51568
8.89071, 1.48762
8.92212, 1.45902
8.95354, 1.42991
8.98495, 1.40031
9.01637, 1.37025
9.04779, 1.33975
9.0792, 1.30887
9.11062, 1.2776
9.14203, 1.246
9.17345, 1.21407
9.20487, 1.18186
9.23628, 1.14941
9.2677, 1.11673
9.29911, 1.08386
9.33053, 1.05082
9.36195, 1.01765
9.39336, 0.98439
9.42478, 0.95105
9.45619, 0.91769
9.48761, 0.88431
9.51903, 0.85095
9.55044, 0.81766
9.58186, 0.78444
9.61327, 0.75136
9.64469, 0.71841
9.67611, 0.68563
9.70752, 0.65308
9.73894, 0.62076
9.77035, 0.58871
9.80177, 0.55695
9.83319, 0.52552
9.8646, 0.49445
9.89602, 0.46376
9.92743, 0.43349
9.95885, 0.40365
9.99026, 0.37428
10.02168, 0.3454
10.0531, 0.31704
10.08451, 0.28923
10.11593, 0.26198
10.14734, 0.23533
10.17876, 0.20929
10.21018, 0.1839
10.24159, 0.15917
10.27301, 0.13512
10.30442, 0.11178
10.33584, 0.08916
10.36726, 0.06729
10.39867, 0.04618
10.43009, 0.02585
10.4615, 0.00633
10.49292, -0.01238
10.52434, -0.03027
10.55575, -0.0473
10.58717, -0.06348
10.61858, -0.07878
10.65, -0.0932
10.68142, -0.10673
10.71283, -0.11935
10.74425, -0.13106
10.77566, -0.14184
10.80708, -0.15169
10.83849, -0.16061
10.86991, -0.16858
10.90133, -0.17561
10.93274, -0.18169
10.96416, -0.18681
10.99557, -0.19098
11.02699, -0.1942
11.05841, -0.19646
11.08982, -0.19777
11.12124, -0.19812
11.15265, -0.19753
11.18407, -0.196
11.21549, -0.19353
11.2469, -0.19012
11.27832, -0.18579
11.30973, -0.18054
11.34115, -0.17439
11.37257, -0.16733
11.40398, -0.15939
11.4354, -0.15057
11.46681, -0.1409
11.49823, -0.13037
11.52965, -0.119
11.56106, -0.10682
11.59248, -0.09382
11.62389, -0.08005
11.65531, -0.0655
11.68672, -0.05021
11.71814, -0.03417
11.74956, -0.01743
11.78097, -0.0
11.81239, 0.0181
11.8438, 0.03685
11.87522, 0.05623
11.90664, 0.07621
11.93805, 0.09676
11.96947, 0.11787
12.00088, 0.1395
12.0323, 0.16164
12.06372, 0.18426
12.09513, 0.20732
12.12655, 0.23081
12.15796, 0.25468
12.18938, 0.27893
12.2208, 0.30352
12.25221, 0.32841
12.28363, 0.35358
12.31504, 0.379
12.34646, 0.40465
12.37788, 0.43048
12.40929, 0.45647
12.44071, 0.4826
12.47212, 0.50882
12.50354, 0.53512
12.53495, 0.56144
12.56637, 0.58778
12.59779, 0.6141
12.6292, 0.64036
12.66062, 0.66654
12.69203, 0.6926
12.72345, 0.71852
12.75487, 0.74426
12.78628, 0.76979
12.8177, 0.79509
12.84911, 0.82011
12.88053, 0.84484
12.91195, 0.86925
12.94336, 0.8933
12.97478, 0.91697
13.00619, 0.94022
13.03761, 0.96303
13.06903, 0.98538
13.10044, 1.00723
13.13186, 1.02856
13.16327, 1.04933
13.19469, 1.06954
13.22611, 1.08915
13.25752, 1.10813
13.28894, 1.12646
13.32035, 1.14413
13.35177, 1.1611
13.38318, 1.17735
13.4146, 1.19287
13.44602, 1.20763
13.47743, 1.22161
13.50885, 1.2348
13.54026, 1.24716
13.57168, 1.2587
13.6031, 1.26939
13.63451, 1.27921
13.66593, 1.28815
13.69734, 1.2962
13.72876, 1.30334
13.76018, 1.30956
13.79159, 1.31484
13.82301, 1.31918
13.85442, 1.32257
13.88584, 1.325
13.91726, 1.32645
13.94867, 1.32693
13.98009, 1.32643
14.0115, 1.32493
14.04292, 1.32245
14.07434, 1.31897
14.10575, 1.31449
14.13717, 1.30902
14.16858, 1.30254
14.2, 1.29507
14.23141, 1.2866
14.26283, 1.27713
14.29425, 1.26668
14.32566, 1.25524
14.35708, 1.24282
14.38849, 1.22943
14.41991, 1.21506
14.45133, 1.19974
14.48274, 1.18348
14.51416, 1.16627
14.54557, 1.14815
14.57699, 1.1291
14.60841, 1.10915
14.63982, 1.08831
14.67124, 1.0666
14.70265, 1.04404
14.73407, 1.02063
14.76549, 0.99639
14.7969, 0.97136
14.82832, 0.94553
14.85973, 0.91895
14.89115, 0.89161
14.92257, 0.86354
14.95398, 0.83477
14.9854, 0.80532
15.01681, 0.77522
15.04823, 0.74447
15.07964, 0.71312
15.11106, 0.68118
15.14248, 0.64868
15.17389, 0.61566
15.20531, 0.58211
15.23672, 0.5481
15.26814, 0.51363
15.29956, 0.47873
15.33097, 0.44345
15.36239, 0.4078
15.3938, 0.37181
15.42522, 0.33551
15.45664, 0.29893
15.48805, 0.26211
15.51947, 0.22507
15.55088, 0.18785
15.5823, 0.15046
15.61372, 0.11295
15.64513, 0.07536
15.67655, 0.03769
15.70796, 0.0
15.73938, -0.03769
15.7708, -0.07536
15.80221, -0.11296
15.83363, -0.15047
15.86504, -0.18784
15.89646, -0.22507
15.92787, -0.26211
15.95929, -0.29893
15.99071, -0.33551
16.02212, -0.3718
16.05354, -0.4078
16.08495, -0.44345
16.11637, -0.47874
16.14779, -0.51363
16.1792, -0.5481
16.21062, -0.58212
16.24203, -0.61565
16.27345, -0.64868
16.30487, -0.68118
16.33628, -0.71312
16.3677, -0.74447
16.39911, -0.77521
16.43053, -0.80532
16.46195, -0.83478
16.49336, -0.86354
16.52478, -0.89161
16.55619, -0.91894
16.58761, -0.94554
16.61903, -0.97136
16.65044, -0.9964
16.68186, -1.02063
16.71327, -1.04404
16.74469, -1.06661
16.7761, -1.08831
16.80752, -1.10915
16.83894, -1.1291
16.87035, -1.14814
16.90177, -1.16628
16.93318, -1.18348
16.9646, -1.19975
16.99602, -1.21507
17.02743, -1.22942
17.05885, -1.24282
17.09026, -1.25524
17.12168, -1.26668
17.1531, -1.27714
17.18451, -1.2866
17.21593, -1.29507
17.24734, -1.30254
17.27876, -1.30902
17.31018, -1.31449
17.34159, -1.31897
17.37301, -1.32245
17.40442, -1.32493
17.43584, -1.32643
17.46726, -1.32693
17.49867, -1.32645
17.53009, -1.32499
17.5615, -1.32257
17.59292, -1.31918
17.62433, -1.31484
17.65575, -1.30956
17.68717, -1.30334
17.71858, -1.2962
17.75, -1.28815
17.78141, -1.27921
17.81283, -1.26939
17.84425, -1.2587
17.87566, -1.24717
17.90708, -1.2348
17.93849, -1.22161
17.96991, -1.20763
18.00133, -1.19287
18.03274, -1.17735
18.06416, -1.1611
18.09557, -1.14413
18.12699, -1.12646
18.15841, -1.10813
18.18982, -1.08915
18.22124, -1.06954
18.25265, -1.04934
18.28407, -1.02855
18.31549, -1.00722
18.3469, -0.98538
18.37832, -0.96303
18.40973, -0.94022
18.44115, -0.91696
18.47256, -0.8933
18.50398, -0.86925
18.5354, -0.84484
18.56681, -0.82011
18.59823, -0.79508
18.62964, -0.76979
18.66106, -0.74426
18.69248, -0.71851
18.72389, -0.6926
18.75531, -0.66654
18.78672, -0.64037
18.81814, -0.6141
18.84956, -0.58778
18.88097, -0.56145
18.91239, -0.53511
18.9438, -0.50882
18.97522, -0.4826
19.00664, -0.45647
19.03805, -0.43048
19.06947, -0.40464
19.10088, -0.379
19.1323, -0.35358
19.16372, -0.3284
19.19513, -0.30352
19.22655, -0.27893
19.25796, -0.25469
19.28938, -0.23081
19.32079, -0.20732
19.35221, -0.18426
19.38363, -0.16164
19.41504, -0.13951
19.44646, -0.11787
19.47787, -0.09676
19.50929, -0.07621
19.54071, -0.05623
19.57212, -0.03685
19.60354, -0.0181
19.63495, -0.0
19.66637, 0.01743
19.69779, 0.03418
19.7292, 0.0502
19.76062, 0.0655
19.79203, 0.08005
19.82345, 0.09383
19.85487, 0.10682
19.88628, 0.119
19.9177, 0.13037
19.94911, 0.14089
19.98053, 0.15058
20.01195, 0.15939
20.04336, 0.16733
20.07478, 0.17439
20.10619, 0.18054
20.13761, 0.18579
20.16902, 0.19012
20.20044, 0.19353
20.23186, 0.196
20.26327, 0.19753
20.29469, 0.19812
20.3261, 0.19777
20.35752, 0.19646
20.38894, 0.1942
20.42035, 0.19098
20.45177, 0.18681
20.48318, 0.18169
20.5146, 0.17561
20.54602, 0.16858
20.57743, 0.16061
20.60885, 0.15169
20.64026, 0.14184
20.67168, 0.13105
20.7031, 0.11935
20.73451, 0.10673
20.76593, 0.0932
20.79734, 0.07878
20.82876, 0.06348
20.86018, 0.0473
20.89159, 0.03027
20.92301, 0.01238
20.95442, -0.00633
20.98584, -0.02586
21.01725, -0.04618
21.04867, -0.06729
21.08009, -0.08916
21.1115, -0.11178
21.14292, -0.13512
21.17433, -0.15916
21.20575, -0.1839
21.23717, -0.2093
21.26858, -0.23533
21.3, -0.26198
21.33141, -0.28922
21.36283, -0.31704
21.39425, -0.3454
21.42566, -0.37428
21.45708, -0.40365
21.48849, -0.43348
21.51991, -0.46376
21.55133, -0.49446
21.58274, -0.52552
21.61416, -0.55696
21.64557, -0.5887
21.67699, -0.62076
21.70841, -0.65308
21.73982, -0.68564
21.77124, -0.71841
21.80265, -0.75135
21.83407, -0.78445
21.86548, -0.81765
21.8969, -0.85095
21.92832, -0.88431
21.95973, -0.91768
21.99115, -0.95106
22.02256, -0.98439
22.05398, -1.01765
22.0854, -1.05082
22.11681, -1.08385
22.14823, -1.11673
22.17964, -1.1494
22.21106, -1.18187
22.24248, -1.21408
22.27389, -1.24599
22.30531, -1.2776
22.33672, -1.30886
22.36814, -1.33976
22.39956, -1.37025
22.43097, -1.4003
22.46239, -1.42991
22.4938, -1.45902
22.52522, -1.48762
22.55664, -1.51569
22.58805, -1.54317
22.61947, -1.57007
22.65088, -1.59635
22.6823, -1.62199
22.71371, -1.64695
22.74513, -1.67123
22.77655, -1.6948
22.80796, -1.71762
22.83938, -1.73969
22.87079, -1.76097
22.90221, -1.78146
22.93363, -1.80113
22.96504, -1.81996
22.99646, -1.83794
23.02787, -1.85504
23.05929, -1.87126
23.09071, -1.88657
23.12212, -1.90096
23.15354, -1.91442
23.18495, -1.92693
23.21637, -1.93849
23.24779, -1.94908
23.2792, -1.95869
23.31062, -1.96732
23.34203, -1.97495
23.37345, -1.98158
23.40487, -1.9872
23.43628, -1.9918
23.4677, -1.99538
23.49911, -1.99795
23.53053, -1.99949
23.56194, -2.0
23.59336, -1.99949
23.62478, -1.99795
23.65619, -1.99538
23.68761, -1.9918
23.71902, -1.9872
23.75044, -1.98158
23.78186, -1.97495
23.81327, -1.96732
23.84469, -1.95869
23.8761, -1.94908
23.90752, -1.93849
23.93894, -1.92693
23.97035, -1.91442
24.00177, -1.90096
24.03318, -1.88657
24.0646, -1.87126
24.09602, -1.85504
24.12743, -1.83794
24.15885, -1.81996
24.19026, -1.80113
24.22168, -1.78146
24.2531, -1.76097
24.28451, -1.73969
24.31593, -1.71762
24.34734, -1.6948
24.37876, -1.67123
24.41017, -1.64696
24.44159, -1.62199
24.47301, -1.59635
24.50442, -1.57007
24.53584, -1.54317
24.56725, -1.51569
24.59867, -1.48762
24.63009, -1.45902
24.6615, -1.42991
24.69292, -1.4003
24.72433, -1.37025
24.75575, -1.33976
24.78717, -1.30886
24.81858, -1.2776
24.85, -1.24599
24.88141, -1.21408
24.91283, -1.18187
24.94425, -1.1494
24.97566, -1.11673
25.00708, -1.08385
25.03849, -1.05082
25.06991, -1.01765
25.10133, -0.98439
25.13274, -0.95106
25.16416, -0.91768
25.19557, -0.88431
25.22699, -0.85095
25.2584, -0.81766
25.28982, -0.78445
25.32124, -0.75135
25.35265, -0.71841
25.38407, -0.68564
25.41548, -0.65308
25.4469, -0.62076
25.47832, -0.5887
25.50973, -0.55696
25.54115, -0.52552
25.57256, -0.49446
25.60398, -0.46376
25.6354, -0.43348
25.66681, -0.40365
25.69823, -0.37428
25.72964, -0.3454
25.76106, -0.31704
25.79248, -0.28922
25.82389, -0.26198
25.85531, -0.23533
25.88672, -0.2093
25.91814, -0.1839
25.94956, -0.15916
25.98097, -0.13512
26.01239, -0.11178
26.0438, -0.08916
26.07522, -0.06729
26.10663, -0.04619
26.13805, -0.02586
26.16947, -0.00633
26.20088, 0.01238
26.2323, 0.03027
26.26371, 0.0473
26.29513, 0.06348
26.32655, 0.07878
26.35796, 0.0932
26.38938, 0.10673
26.42079, 0.11935
26.45221, 0.13106
26.48363, 0.14184
26.51504, 0.15169
26.54646, 0.16061
26.57787, 0.16858
26.60929, 0.17561
26.64071, 0.18169
26.67212, 0.18681
26.70354, 0.19098
26.73495, 0.1942
26.76637, 0.19646
26.79779, 0.19777
26.8292, 0.19812
26.86062, 0.19753
26.89203, 0.196
26.92345, 0.19353
26.95486, 0.19012
26.98628, 0.18579
27.0177, 0.18054
27.04911, 0.17439
27.08053, 0.16733
27.11194, 0.15939
27.14336, 0.15058
27.17478, 0.14089
27.20619, 0.13037
27.23761, 0.119
27.26902, 0.10682
27.30044, 0.09383
27.33186, 0.08005
27.36327, 0.0655
27.39469, 0.0502
27.4261, 0.03418
27.45752, 0.01743
27.48894, -0.0
27.52035, -0.0181
27.55177, -0.03686
27.58318, -0.05623
27.6146, -0.07621
27.64602, -0.09676
27.67743, -0.11787
27.70885, -0.13951
27.74026, -0.16164
27.77168, -0.18426
27.80309, -0.20732
27.83451, -0.23081
27.86593, -0.25469
27.89734, -0.27893
27.92876, -0.30352
27.96017, -0.3284
27.99159, -0.35358
28.02301, -0.379
28.05442, -0.40464
28.08584, -0.43048
28.11725, -0.45647
28.14867, -0.4826
28.18009, -0.50882
28.2115, -0.53511
28.24292, -0.56145
28.27433, -0.58778
28.30575, -0.6141
28.33717, -0.64037
28.36858, -0.66654
28.4, -0.6926
28.43141, -0.71851
28.46283, -0.74426
28.49425, -0.76979
28.52566, -0.79508
28.55708, -0.82011
28.58849, -0.84484
28.61991, -0.86925
28.65133, -0.8933
28.68274, -0.91696
28.71416, -0.94022
28.74557, -0.96303
28.77699, -0.98538
28.8084, -1.00722
28.83982, -1.02855
28.87124, -1.04934
28.90265, -1.06954
28.93407, -1.08915
28.96548, -1.10813
28.9969, -1.12646
29.02832, -1.14413
29.05973, -1.1611
29.09115, -1.17735
29.12256, -1.19287
29.15398, -1.20763
29.1854, -1.22161
29.21681, -1.2348
29.24823, -1.24717
29.27964, -1.2587
29.31106, -1.26939
29.34248, -1.27921
29.37389, -1.28815
29.40531, -1.2962
29.43672, -1.30334
29.46814, -1.30956
29.49956, -1.31484
29.53097, -1.31918
29.56239, -1.32257
29.5938, -1.32499
29.62522, -1.32645
29.65663, -1.32693
29.68805, -1.32643
29.71947, -1.32493
29.75088, -1.32245
29.7823, -1.31897
29.81371, -1.31449
29.84513, -1.30902
29.87655, -1.30254
29.90796, -1.29507
29.93938, -1.2866
29.97079, -1.27714
30.00221, -1.26668
30.03363, -1.25524
30.06504, -1.24282
30.09646, -1.22942
30.12787, -1.21507
30.15929, -1.19975
30.19071, -1.18348
30.22212, -1.16628
30.25354, -1.14814
30.28495, -1.1291
30.31637, -1.10915
30.34779, -1.08831
30.3792, -1.06661
30.41062, -1.04404
30.44203, -1.02063
30.47345, -0.9964
30.50486, -0.97136
30.53628, -0.94554
30.5677, -0.91894
30.59911, -0.89161
30.63053, -0.86354
30.66194, -0.83478
30.69336, -0.80532
30.72478, -0.77521
30.75619, -0.74447
30.78761, -0.71312
30.81902, -0.68118
30.85044, -0.64868
30.88186, -0.61565
30.91327, -0.58212
30.94469, -0.5481
30.9761, -0.51363
31.00752, -0.47874
31.03894, -0.44345
31.07035, -0.4078
31.10177, -0.3718
31.13318, -0.33551
31.1646, -0.29893
31.19602, -0.26211
31.22743, -0.22507
31.25885, -0.18784
31.29026, -0.15047
31.32168, -0.11296
31.35309, -0.07536
31.38451, -0.03769
